"ClimateZone","level","from","to","N","Freq","cumsum Freq"
"Af","Class","deltaproteobacteria","unassigned",1,0.00108813928182807,0.912948857453754
"Af","Class","gemmatimonadetes","spartobacteria",1,0.00108813928182807,0.914036996735582
"Af","Class","alphaproteobacteria","rb25",1,0.00108813928182807,0.91512513601741
"Af","Class","opitutae","solibacteres",1,0.00108813928182807,0.916213275299238
"Af","Class","elusimicrobia","solibacteres",1,0.00108813928182807,0.917301414581066
"Af","Class","nitrospira","thermoleophilia",1,0.00108813928182807,0.918389553862894
"Af","Class","betaproteobacteria","verrucomicrobiae",1,0.00108813928182807,0.919477693144722
"Af","Class","cytophagia","verrucomicrobiae",1,0.00108813928182807,0.920565832426551
"Af","Class","da052","thermoleophilia",1,0.00108813928182807,0.921653971708379
"Af","Class","da052","saprospirae",1,0.00108813928182807,0.922742110990207
"Af","Class","alphaproteobacteria","da052",1,0.00108813928182807,0.923830250272035
"Af","Class","da052","planctomycetia",1,0.00108813928182807,0.924918389553863
"Af","Class","da052","solibacteres",1,0.00108813928182807,0.926006528835691
"Af","Class","actinobacteria","pedosphaerae",1,0.00108813928182807,0.927094668117519
"Af","Class","clostridia","pedosphaerae",1,0.00108813928182807,0.928182807399347
"Af","Class","clostridia","leptospirae",1,0.00108813928182807,0.929270946681175
"Af","Class","clostridia","planctomycetia",1,0.00108813928182807,0.930359085963003
"Af","Class","clostridia","deltaproteobacteria",1,0.00108813928182807,0.931447225244831
"Af","Class","clostridia","gemmatimonadetes",1,0.00108813928182807,0.932535364526659
"Af","Class","clostridia","elusimicrobia",1,0.00108813928182807,0.933623503808487
"Af","Class","clostridia","opitutae",1,0.00108813928182807,0.934711643090316
"Af","Class","bacilli","opitutae",1,0.00108813928182807,0.935799782372144
"Af","Class","nitrospira","spartobacteria",1,0.00108813928182807,0.936887921653972
"Af","Class","8","deltaproteobacteria",1,0.00108813928182807,0.9379760609358
"Af","Class","gammaproteobacteria","phycisphaerae",1,0.00108813928182807,0.939064200217628
"Af","Class","nitrospira","solibacteres",1,0.00108813928182807,0.940152339499456
"Af","Class","ellin6529","flavobacteriia",1,0.00108813928182807,0.941240478781284
"Af","Class","bacilli","thermoleophilia",1,0.00108813928182807,0.942328618063112
"Af","Class","betaproteobacteria","c6",1,0.00108813928182807,0.94341675734494
"Af","Class","12","betaproteobacteria",1,0.00108813928182807,0.944504896626768
"Af","Class","1","alphaproteobacteria",1,0.00108813928182807,0.945593035908596
"Af","Class","chloracidobacteria","unassigned",1,0.00108813928182807,0.946681175190424
"Af","Class","clostridia","unassigned",1,0.00108813928182807,0.947769314472252
"Af","Class","cytophagia","unassigned",1,0.00108813928182807,0.948857453754081
"Af","Class","elusimicrobia","unassigned",1,0.00108813928182807,0.949945593035909
"Af","Class","betaproteobacteria","sphingobacteriia",1,0.00108813928182807,0.951033732317737
"Af","Class","nitrospira","sphingobacteriia",1,0.00108813928182807,0.952121871599565
"Af","Class","nitrospira","sva0725",1,0.00108813928182807,0.953210010881393
"Af","Class","betaproteobacteria","nitrospira",1,0.00108813928182807,0.954298150163221
"Af","Class","nitrospira","pauc37f",1,0.00108813928182807,0.955386289445049
"Af","Class","phycisphaerae","phycisphaerae",1,0.00108813928182807,0.956474428726877
"Af","Class","ellin6529","planctomycetia",1,0.00108813928182807,0.957562568008705
"Af","Class","ellin6529","sphingobacteriia",1,0.00108813928182807,0.958650707290533
"Af","Class","sphingobacteriia","unassigned",1,0.00108813928182807,0.959738846572361
"Af","Class","1","chloracidobacteria",1,0.00108813928182807,0.960826985854189
"Af","Class","8","chloracidobacteria",1,0.00108813928182807,0.961915125136017
"Af","Class","chloracidobacteria","pedosphaerae",1,0.00108813928182807,0.963003264417846
"Af","Class","chloracidobacteria","nitrospira",1,0.00108813928182807,0.964091403699674
"Af","Class","5","5",1,0.00108813928182807,0.965179542981502
"Af","Class","ellin6529","pedosphaerae",1,0.00108813928182807,0.96626768226333
"Af","Class","ellin6529","opitutae",1,0.00108813928182807,0.967355821545158
"Af","Class","8","ellin6529",1,0.00108813928182807,0.968443960826986
"Af","Class","actinobacteria","phycisphaerae",1,0.00108813928182807,0.969532100108814
"Af","Class","cytophagia","saprospirae",1,0.00108813928182807,0.970620239390642
"Af","Class","alphaproteobacteria","c6",1,0.00108813928182807,0.97170837867247
"Af","Class","c6","cytophagia",1,0.00108813928182807,0.972796517954298
"Af","Class","c6","gammaproteobacteria",1,0.00108813928182807,0.973884657236126
"Af","Class","1","acidobacteriia",1,0.00108813928182807,0.974972796517954
"Af","Class","acidobacteriia","planctomycetia",1,0.00108813928182807,0.976060935799782
"Af","Class","acidobacteriia","ellin6529",1,0.00108813928182807,0.97714907508161
"Af","Class","acidobacteriia","chloracidobacteria",1,0.00108813928182807,0.978237214363439
"Af","Class","actinobacteria","ellin6529",1,0.00108813928182807,0.979325353645267
"Af","Class","gemmatimonadetes","verrucomicrobiae",1,0.00108813928182807,0.980413492927095
"Af","Class","gemmatimonadetes","phycisphaerae",1,0.00108813928182807,0.981501632208923
"Af","Class","alphaproteobacteria","clostridia",1,0.00108813928182807,0.982589771490751
