"level","from","to","No of ClimateZones","ClimateZones"
"Phylum","chlorobi","ws3",13,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","proteobacteria","tm7",12,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","fcpu426","proteobacteria",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","actinobacteria","tm7",12,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","fcpu426","planctomycetes",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","fcpu426","verrucomicrobia",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","acidobacteria","fcpu426",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","fbp","planctomycetes",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","ad3","planctomycetes",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","bacteroidetes","tm7",12,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","acidobacteria","tm7",12,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","ad3","chloroflexi",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","armatimonadetes","cyanobacteria",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","planctomycetes","tm7",12,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","planctomycetes","spirochaetes",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","chlamydiae","unassigned",12,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","bacteroidetes","fcpu426",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","armatimonadetes","firmicutes",12,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","actinobacteria","fcpu426",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","fbp","verrucomicrobia",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","ad3","unassigned",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","armatimonadetes","chlorobi",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","chloroflexi","fibrobacteres",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","tm7","verrucomicrobia",12,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","ws3","ws3",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","armatimonadetes","fbp",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","chlamydiae","fibrobacteres",12,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","fbp","gemmatimonadetes",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","chlamydiae","gemmatimonadetes",12,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","elusimicrobia","nitrospirae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","fcpu426","unassigned",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","cyanobacteria","elusimicrobia",12,"Af, Am, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","chlorobi","fcpu426",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","tm6","verrucomicrobia",12,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","chlorobi","chlorobi",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","chlamydiae","chlamydiae",12,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","fbp","fbp",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","chlorobi","spirochaetes",12,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","chlamydiae","chlorobi",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","ad3","nitrospirae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","chlorobi","fbp",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","chlorobi","tm6",12,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","armatimonadetes","ws3",12,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","bacteroidetes","od1",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","acidobacteria","od1",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","od1","proteobacteria",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","gemmatimonadetes","spirochaetes",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","elusimicrobia","tm7",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","ad3","ws3",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Phylum","ad3","ad3",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","armatimonadetes","fibrobacteres",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Phylum","od1","unassigned",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","elusimicrobia","fcpu426",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","chloroflexi","od1",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","ad3","cyanobacteria",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","ad3","firmicutes",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","actinobacteria","spirochaetes",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","fbp","firmicutes",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","chlamydiae","od1",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","tm6","ws3",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Phylum","tm7","unassigned",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","elusimicrobia","fbp",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","chlorobi","cyanobacteria",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","ad3","elusimicrobia",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","nitrospirae","tm6",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","fbp","unassigned",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","fbp","tm7",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","acidobacteria","op3",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","op3","proteobacteria",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","od1","verrucomicrobia",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","chloroflexi","op3",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","actinobacteria","od1",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","op3","planctomycetes",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","elusimicrobia","op3",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","od1","planctomycetes",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","bacteroidetes","op3",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","actinobacteria","op3",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","gemmatimonadetes","tm6",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Phylum","fibrobacteres","unassigned",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","fcpu426","gemmatimonadetes",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","chlorobi","od1",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","gemmatimonadetes","od1",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","op3","verrucomicrobia",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","firmicutes","od1",10,"Af, Cfa, Cfb, Csb, Dfa, Dfc, Dwb, Dwc, EF, ET"
"Phylum","firmicutes","tm6",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Phylum","tm6","unassigned",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","chlamydiae","cyanobacteria",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Phylum","op3","unassigned",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","fibrobacteres","fibrobacteres",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","elusimicrobia","fibrobacteres",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","elusimicrobia","od1",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","chlamydiae","ws3",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","chloroflexi","tm7",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Phylum","fcpu426","fibrobacteres",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","cyanobacteria","fbp",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Phylum","fibrobacteres","spirochaetes",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","cyanobacteria","nitrospirae",10,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Dfb, Dwb, Dwc"
"Phylum","fcpu426","fcpu426",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","od1","ws3",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","ad3","chlorobi",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","tm7","tm7",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","gemmatimonadetes","tm7",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","cyanobacteria","cyanobacteria",10,"Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","cyanobacteria","ws3",10,"Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","chlamydiae","fbp",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Phylum","proteobacteria","ws2",10,"Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Phylum","actinobacteria","ws2",10,"Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Phylum","bacteroidetes","ws2",10,"Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Phylum","nitrospirae","tm7",10,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Phylum","2","proteobacteria",9,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","brc1","proteobacteria",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","brc1","planctomycetes",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","2","planctomycetes",9,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","2","verrucomicrobia",9,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","2","acidobacteria",9,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","2","armatimonadetes",9,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","chloroflexi","fcpu426",9,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, ET"
"Phylum","brc1","verrucomicrobia",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","bacteroidetes","brc1",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","cyanobacteria","fibrobacteres",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Phylum","chlorobi","fibrobacteres",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Phylum","brc1","chlamydiae",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","ad3","fcpu426",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb"
"Phylum","2","bacteroidetes",9,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","brc1","elusimicrobia",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","actinobacteria","brc1",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","chlorobi","firmicutes",9,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Phylum","armatimonadetes","tm7",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","ad3","chlamydiae",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","armatimonadetes","fcpu426",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Phylum","armatimonadetes","chlamydiae",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Phylum","gemmatimonadetes","op3",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","chlamydiae","fcpu426",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Phylum","ad3","tm7",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","acidobacteria","ws2",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Phylum","unassigned","ws2",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Phylum","firmicutes","tm7",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Phylum","chloroflexi","ws2",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Phylum","brc1","firmicutes",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Phylum","brc1","unassigned",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Phylum","elusimicrobia","spirochaetes",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Phylum","fcpu426","spirochaetes",8,"Af, Aw, Cfa, Cfb, Csb, Dfc, Dwb, ET"
"Phylum","acidobacteria","brc1",8,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, ET"
"Phylum","brc1","chloroflexi",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Phylum","2","od1",8,"Af, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","chlamydiae","spirochaetes",8,"Af, Aw, Cfa, Cfb, Csb, Dfc, Dwb, ET"
"Phylum","fibrobacteres","nitrospirae",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Phylum","fcpu426","firmicutes",8,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc"
"Phylum","2","cyanobacteria",8,"Af, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","fcpu426","tm6",8,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dwb"
"Phylum","chlamydiae","nitrospirae",8,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc"
"Phylum","2","elusimicrobia",8,"Af, Cfa, Cfb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","cyanobacteria","op3",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Phylum","nitrospirae","od1",8,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwc, ET"
"Phylum","chlorobi","op3",8,"Af, Cfa, Cfb, Csb, Dfc, Dwb, Dwc, ET"
"Phylum","planctomycetes","ws2",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Phylum","gemmatimonadetes","ws2",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Phylum","verrucomicrobia","ws2",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Phylum","chlorobi","ws2",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Phylum","cyanobacteria","od1",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","ad3","armatimonadetes",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","ad3","fbp",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","2","2",7,"Af, Cfb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","2","actinobacteria",7,"Af, Cfb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","fcpu426","nitrospirae",7,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfc"
"Phylum","op3","tm7",7,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Phylum","fcpu426","ws3",7,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfc"
"Phylum","spirochaetes","ws3",7,"Af, Aw, Cfa, Cfb, Csb, Dfc, Dwb"
"Phylum","tm6","tm6",7,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dwb"
"Phylum","nitrospirae","spirochaetes",7,"Af, Aw, Cfa, Cfb, Csb, Dfc, Dwb"
"Phylum","armatimonadetes","brc1",7,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc"
"Phylum","armatimonadetes","tm6",7,"Af, Am, Cfa, Cfb, Dfa, Dfb, Dwb"
"Phylum","2","op3",7,"Af, Cfa, Cfb, Dfc, Dwb, Dwc, ET"
"Phylum","cyanobacteria","spirochaetes",7,"Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Phylum","cyanobacteria","tm7",7,"Cfa, Cfb, Csb, Dfb, Dfc, Dwc, ET"
"Phylum","chlamydiae","op3",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Phylum","armatimonadetes","op3",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Phylum","fbp","fibrobacteres",7,"Cfa, Cfb, Csb, Dfb, Dfc, Dwc, ET"
"Phylum","ad3","od1",7,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, ET"
"Phylum","cyanobacteria","tm6",7,"Cfa, Cfb, Dfb, Dfc, Dwb, Dwc, ET"
"Phylum","armatimonadetes","od1",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Phylum","brc1","od1",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Phylum","od1","tm7",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Phylum","od1","spirochaetes",6,"Af, Cfa, Cfb, Csb, Dfc, ET"
"Phylum","fibrobacteres","tm6",6,"BSk, Cfa, Cfb, Dfa, Dfb, Dfc"
"Phylum","fbp","ws2",6,"Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Phylum","nitrospirae","ws2",6,"Cfa, Cfb, Csb, Dfa, Dwb, Dwc"
"Phylum","ws2","ws2",6,"Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Phylum","brc1","cyanobacteria",6,"Cfa, Cfb, Dfb, Dfc, Dwb, ET"
"Phylum","spirochaetes","spirochaetes",5,"Af, Cfa, Cfb, Csb, Dfc"
"Class","6","acidobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","deltaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","deltaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","alphaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","planctomycetia","planctomycetia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","planctomycetia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","alphaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","deltaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","planctomycetia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","betaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","deltaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","gammaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","gammaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","1","gemm",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","planctomycetia","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
